ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
635	"PSMC3IP"	"PSMC3IP"	chr17	-	42574098	42574210	42574195	42574210	42573477	42573623
636	"PSMC3IP"	"PSMC3IP"	chr17	-	42573818	42574210	42574098	42574210	42573477	42573623
637	"PSMC3IP"	"PSMC3IP"	chr17	-	42573818	42574210	42574195	42574210	42573477	42573623
638	"MOCS2"	"MOCS2"	chr5	-	53109250	53109772	53109711	53109772	53108521	53108643
639	"KIF2C"	"KIF2C"	chr1	+	44746361	44746759	44746361	44746446	44747383	44747485
640	"PRSS21"	"PRSS21"	chr16	+	2820954	2821109	2820954	2821067	2821365	2821722
641	"SP2-AS1"	"SP2-AS1"	chr17	-	47941335	47941404	47941346	47941404	47918451	47918571
642	"ACSF3"	"ACSF3"	chr16	+	89093808	89093996	89093808	89093992	89098590	89098763
643	"ACSF3"	"ACSF3"	chr16	+	89093808	89093996	89093808	89093992	89102603	89102759
644	"APOM"	"APOM"	chr6	+	2912289	2912451	2912289	2912444	2913042	2913116
645	"APOM"	"APOM"	chr6	+	3133760	3133922	3133760	3133915	3134513	3134587
646	"APOM"	"APOM"	chr6	+	2998343	2998505	2998343	2998498	2999096	2999170
647	"APOM"	"APOM"	chr6	+	2904242	2904404	2904242	2904397	2904995	2905069
648	"APOM"	"APOM"	chr6	+	2961517	2961679	2961517	2961672	2962270	2962344
649	"APOM"	"APOM"	chr6	+	31656471	31656633	31656471	31656626	31657224	31657298
650	"APOM"	"APOM"	chr6	+	2955748	2955910	2955748	2955903	2956501	2956575
651	"WT1"	"WT1"	chr11	-	32391971	32392064	32391980	32392064	32387775	32389179
652	"CARS"	"CARS"	chr11	-	233023	233115	233031	233115	231983	232310
653	"CARS"	"CARS"	chr11	-	3001961	3002053	3001969	3002053	3000921	3001248
654	"SEMA5B"	"SEMA5B"	chr3	-	122913533	122913681	122913536	122913681	122913198	122913424
655	"SEMA5B"	"SEMA5B"	chr3	-	122911359	122911535	122911490	122911535	122910839	122911045
656	"ZFYVE27"	"ZFYVE27"	chr10	+	97737120	97737325	97737120	97737321	97738476	97738674
657	"INTS2"	"INTS2"	chr17	-	61927653	61928016	61927934	61928016	61926351	61926662
658	"LRRC39"	"LRRC39"	chr1	-	100178117	100178273	100178134	100178273	100173330	100173370
659	"GP6"	"GP6"	chr19	-	1023201	1023256	1023205	1023256	1021229	1022688
660	"GP6"	"GP6"	chr19	-	998160	998215	998164	998215	996188	997647
661	"GP6"	"GP6"	chr19	-	919076	919131	919080	919131	917104	918563
662	"GP6"	"GP6"	chr19	-	660880	660935	660884	660935	658908	660367
663	"GP6"	"GP6"	chr19	-	727839	727894	727843	727894	725867	727326
664	"GP6"	"GP6"	chr19	-	995664	995719	995668	995719	993692	995151
665	"GP6"	"GP6"	chr19	-	918460	918515	918464	918515	916488	917947
666	"GP6"	"GP6"	chr19	-	55015678	55015733	55015682	55015733	55013706	55015165
667	"GP6"	"GP6"	chr19	-	934043	934098	934047	934098	932071	933530
668	"GP6"	"GP6"	chr19	-	997750	997805	997754	997805	995778	997237
669	"NPRL3"	"NPRL3"	chr16	-	138366	138698	138641	138698	138149	138334
670	"STARD4"	"STARD4"	chr5	-	111501001	111501116	111501085	111501116	111496034	111500106
671	"STARD4"	"STARD4"	chr5	-	111512384	111512597	111512390	111512597	111507328	111507442
672	"RNF214"	"RNF214"	chr11	+	117238600	117239111	117238600	117238646	117239800	117239860
673	"FAM19A4"	"FAM19A4"	chr3	-	68932239	68932610	68932321	68932610	68885174	68885310
674	"B9D1"	"B9D1"	chr17	-	19362506	19362733	19362599	19362733	19360319	19360388
675	"TSSC4"	"TSSC4"	chr11	+	2401838	2402147	2401838	2401979	2402293	2402450
676	"NUB1"	"NUB1"	chr7	+	151374096	151374243	151374096	151374201	151375847	151375943
677	"AIF1L"	"AIF1L"	chr9	+	131117755	131117918	131117755	131117847	131120234	131123152
678	"IKZF5"	"IKZF5"	chr10	-	122998492	122998671	122998496	122998671	122995993	122996176
679	"SDCBP2-AS1"	"SDCBP2-AS1"	chr20	+	1325342	1325782	1325342	1325529	1373077	1373178
680	"GAS2L1"	"GAS2L1"	chr22	+	29306994	29307186	29306994	29307153	29308086	29308738
681	"ALG3"	"ALG3"	chr3	-	184248744	184248971	184248781	184248971	184245712	184245812
682	"COLGALT2"	"COLGALT2"	chr1	-	184037094	184037770	184037580	184037770	183978409	183978520
683	"B3GAT3"	"B3GAT3"	chr11	-	62621865	62622175	62621875	62622175	62620496	62620671
684	"GPS1"	"GPS1"	chr17	+	82051886	82052459	82051886	82051964	82053273	82053366
685	"C18orf32"	"C18orf32"	chr18	-	49487042	49487274	49487206	49487274	49483583	49483771
686	"PPP1R2"	"PPP1R2"	chr3	-	195523688	195523786	195523691	195523786	195519017	195519185
687	"CLPSL2"	"CLPSL2"	chr6	+	35776593	35776804	35776593	35776702	35777458	35777581
688	"C16orf95"	"C16orf95"	chr16	-	87317086	87317420	87317090	87317420	87315771	87315823
689	"CYP4F3"	"CYP4F3"	chr19	+	15640896	15640945	15640896	15640929	15641414	15641613
690	"C2"	"C2"	chr6	+	3229193	3229431	3229193	3229403	3229970	3230156
691	"C2"	"C2"	chr6	+	3233169	3233407	3233169	3233379	3233946	3234132
692	"C2"	"C2"	chr6	+	3270041	3270279	3270041	3270251	3270818	3271004
693	"C2"	"C2"	chr6	+	3405381	3405619	3405381	3405591	3406158	3406344
694	"C2"	"C2"	chr6	+	3183928	3184166	3183928	3184138	3184705	3184891
695	"C2"	"C2"	chr6	+	31927954	31928192	31927954	31928164	31928731	31928917
696	"C2"	"C2"	chr6	+	3175733	3175971	3175733	3175943	3176510	3176696
697	"LOH12CR1"	"LOH12CR1"	chr12	+	12357078	12357509	12357078	12357118	12361205	12361349
698	"C12orf57"	"C12orf57"	chr12	+	6944379	6944652	6944379	6944565	6945770	6946003
699	"ATP2A1-AS1"	"ATP2A1-AS1"	chr16	-	28879488	28879921	28879541	28879921	28878956	28879104
700	"ATP2A1-AS1"	"ATP2A1-AS1"	chr16	-	28879488	28879921	28879541	28879921	28878956	28879107
701	"PDCD6"	"PDCD6"	chr5	+	306601	306760	306601	306754	311292	311402
702	"CDON"	"CDON"	chr11	-	125961654	125961998	125961723	125961998	125956817	125961105
703	"TMEM205"	"TMEM205"	chr19	-	11346007	11346305	11346126	11346305	11345519	11345628
704	"MAPK7"	"MAPK7"	chr17	+	19378460	19378630	19378460	19378542	19378895	19379132
705	"PCSK9"	"PCSK9"	chr1	+	55058035	55058209	55058035	55058157	55058498	55058647
706	"IDUA"	"IDUA"	chr4	+	1003548	1003629	1003548	1003625	1004011	1004112
707	"CACNA1C"	"CACNA1C"	chr12	+	2634296	2634380	2634296	2634374	2651639	2651768
708	"CSRP2"	"CSRP2"	chr12	-	76878937	76879040	76878962	76879040	76866148	76866261
709	"SCAF8"	"SCAF8"	chr6	+	154733377	154733550	154733377	154733503	154733794	154733930
710	"MDP1"	"MDP1"	chr14	-	24214261	24214395	24214309	24214395	24213936	24214151
711	"SH2B1"	"SH2B1"	chr16	+	28872533	28872758	28872533	28872705	28873169	28873269
712	"KLK4"	"KLK4"	chr19	-	50909239	50909414	50909251	50909414	50908578	50908829
713	"TMPRSS4"	"TMPRSS4"	chr11	+	118094821	118094865	118094821	118094855	118098984	118099098
714	"TMPRSS4"	"TMPRSS4"	chr11	+	118098984	118099098	118098984	118099034	118103100	118103253
715	"TCF7L2"	"TCF7L2"	chr10	+	113143922	113144025	113143922	113144013	113146010	113146097
716	"SPATA33"	"SPATA33"	chr16	+	89657803	89657948	89657803	89657866	89658247	89658421
717	"PRKAR1B"	"PRKAR1B"	chr7	-	727589	727676	727654	727676	711328	711527
718	"DIO1"	"DIO1"	chr1	+	53894187	53894547	53894187	53894355	53904665	53904809
719	"CES2"	"CES2"	chr16	+	66942647	66942785	66942647	66942737	66943298	66943371
720	"PCDH7"	"PCDH7"	chr4	+	30920152	30920369	30920152	30920345	31142472	31146801
721	"SLC35B2"	"SLC35B2"	chr6	-	44256337	44256496	44256341	44256496	44254100	44255644
722	"PTPRZ1"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122019123	122019268
723	"ADAM15"	"ADAM15"	chr1	+	155061903	155062117	155061903	155061975	155062244	155062369
724	"UNC80"	"UNC80"	chr2	+	209825906	209826053	209825906	209826038	209829231	209829379
725	"ZIC4"	"ZIC4"	chr3	-	147391969	147392430	147392023	147392430	147390930	147391246
726	"ZIC4"	"ZIC4"	chr3	-	147392023	147392430	147392122	147392430	147390930	147391246
727	"ZIC4"	"ZIC4"	chr3	-	147391969	147392430	147392122	147392430	147390930	147391246
728	"TACC2"	"TACC2"	chr10	+	122088477	122088738	122088477	122088591	122132608	122132734
729	"LMO3"	"LMO3"	chr12	-	16600654	16600868	16600713	16600868	16594136	16594261
730	"LMO3"	"LMO3"	chr12	-	16600654	16600868	16600713	16600868	16560412	16560538
731	"RSPRY1"	"RSPRY1"	chr16	+	57186283	57186451	57186283	57186429	57204503	57205008
732	"RSPRY1"	"RSPRY1"	chr16	+	57186283	57187050	57186283	57186451	57204503	57205008
733	"RSPRY1"	"RSPRY1"	chr16	+	57186283	57187050	57186283	57186429	57204503	57205008
734	"NUDT4"	"NUDT4"	chr12	+	93378549	93378790	93378549	93378693	93394608	93394719
735	"ZNF221"	"ZNF221"	chr19	+	43951222	43951410	43951222	43951400	43962724	43962807
736	"NCDN"	"NCDN"	chr1	+	35557791	35558223	35557791	35557883	35559106	35559247
737	"SEPT4"	"SEPT4"	chr17	-	58525067	58525201	58525077	58525201	58521735	58522101
738	"MEN1"	"MEN1"	chr11	-	64810513	64810563	64810525	64810563	64809649	64810132
739	"MEN1"	"MEN1"	chr11	-	64809649	64810132	64809664	64810132	64807890	64808099
740	"WWOX"	"WWOX"	chr16	+	78099412	78099999	78099412	78099885	78108422	78108487
741	"CLDN12"	"CLDN12"	chr7	+	90405518	90405612	90405518	90405608	90412643	90415954
742	"BCAR1"	"BCAR1"	chr16	-	75236827	75236998	75236881	75236998	75234888	75235986
743	"BCAR1"	"BCAR1"	chr16	-	75242469	75243090	75242913	75243090	75237182	75237344
744	"ABHD11"	"ABHD11"	chr7	-	73737220	73737735	73737561	73737735	73736928	73737110
745	"ABHD11"	"ABHD11"	chr7	-	73738327	73738463	73738332	73738463	73737561	73737735
746	"MIS12"	"MIS12"	chr17	+	5486373	5486684	5486373	5486420	5488195	5488589
747	"MIS12"	"MIS12"	chr17	+	5486373	5486684	5486373	5486420	5488822	5490810
748	"BTF3"	"BTF3"	chr5	+	73498424	73498799	73498424	73498558	73499133	73499202
749	"LDB2"	"LDB2"	chr4	-	16508534	16508686	16508540	16508686	16501533	16502873
750	"GATA3-AS1"	"GATA3-AS1"	chr10	-	8051248	8051578	8051273	8051578	8050475	8050724
751	"THTPA"	"THTPA"	chr14	+	23555981	23557039	23555981	23557034	23558694	23559581
752	"THTPA"	"THTPA"	chr14	+	23555981	23557039	23555981	23556343	23558694	23559581
753	"THTPA"	"THTPA"	chr14	+	23555981	23557304	23555981	23557039	23558694	23559581
754	"THTPA"	"THTPA"	chr14	+	23555981	23557034	23555981	23556343	23558694	23559581
755	"THTPA"	"THTPA"	chr14	+	23555981	23557304	23555981	23557034	23558694	23559581
756	"THTPA"	"THTPA"	chr14	+	23555981	23557304	23555981	23556343	23558694	23559581
757	"CRIP2"	"CRIP2"	chr14	+	105472937	105473512	105472937	105473044	105478265	105478360
758	"KIAA1033"	"KIAA1033"	chr12	+	105133769	105133899	105133769	105133896	105137885	105138011
759	"LCN1"	"LCN1"	chr9	+	135523879	135523990	135523879	135523977	135524829	135524931
760	"RASAL1"	"RASAL1"	chr12	-	113136060	113136239	113136075	113136239	113135397	113135599
761	"RAB43"	"RAB43"	chr3	-	129121285	129121804	129121299	129121804	129094985	129095169
762	"KREMEN1"	"KREMEN1"	chr22	+	29138623	29138833	29138623	29138782	29140281	29140366
763	"LOC102724312"	"LOC102724312"	chr1	-	1434177	1434573	1434187	1434573	1430156	1430662
764	"COMMD5"	"COMMD5"	chr8	-	144852838	144853067	144852992	144853067	144850165	144851395
765	"COMMD5"	"COMMD5"	chr8	-	144852725	144853067	144852992	144853067	144850165	144851395
766	"COMMD5"	"COMMD5"	chr8	-	144852725	144853067	144852838	144853067	144850165	144851395
767	"POLL"	"POLL"	chr10	-	101584601	101584919	101584877	101584919	101583507	101583681
768	"POLL"	"POLL"	chr10	-	101587884	101588270	101588203	101588270	101587245	101587406
769	"POLL"	"POLL"	chr10	-	101587821	101588270	101587884	101588270	101587245	101587406
770	"POLL"	"POLL"	chr10	-	101587821	101588270	101588203	101588270	101587245	101587406
771	"HTR2C"	"HTR2C"	chrX	+	114848002	114848203	114848002	114848108	114906588	114910061
772	"C2orf54"	"C2orf54"	chr2	-	240891872	240892038	240891929	240892038	240891537	240891763
773	"ZNF837"	"ZNF837"	chr19	-	58369716	58369928	58369818	58369928	58367622	58369361
774	"LSM1"	"LSM1"	chr8	-	38176274	38176730	38176552	38176730	38171964	38172033
775	"ZNF135"	"ZNF135"	chr19	+	58059968	58060398	58059968	58060035	58061579	58061706
776	"PRKG2"	"PRKG2"	chr4	-	81142793	81142947	81142880	81142947	81140532	81140669
777	"PRKG2"	"PRKG2"	chr4	-	81142816	81142947	81142880	81142947	81140532	81140669
778	"PRKG2"	"PRKG2"	chr4	-	81142793	81142947	81142816	81142947	81140532	81140669
779	"TM2D2"	"TM2D2"	chr8	-	38996212	38996522	38996418	38996522	38995317	38995794
780	"SCN5A"	"SCN5A"	chr3	-	38554278	38554549	38554374	38554549	38548061	38551558
781	"NCOR1"	"NCOR1"	chr17	-	16061400	16061894	16061757	16061894	16058470	16058599
782	"GOLGB1"	"GOLGB1"	chr3	-	121730847	121730973	121730875	121730973	121729864	121730017
783	"GOLGB1"	"GOLGB1"	chr3	-	121669196	121669355	121669211	121669355	121668060	121668158
784	"FBXO24"	"FBXO24"	chr7	+	100589572	100589793	100589572	100589643	100589976	100590075
785	"TROVE2"	"TROVE2"	chr1	+	193084578	193084698	193084578	193084657	193091650	193091776
786	"AHCYL1"	"AHCYL1"	chr1	+	109984764	109985543	109984764	109985172	110009033	110009145
787	"AHCYL1"	"AHCYL1"	chr1	+	110003947	110004451	110003947	110004440	110009033	110009145
788	"COL25A1"	"COL25A1"	chr4	-	108846138	108846219	108846182	108846219	108845188	108845251
789	"LMLN"	"LMLN"	chr3	+	197960199	197960440	197960199	197960319	197974376	197974474
790	"RFC5"	"RFC5"	chr12	+	118017689	118018053	118017689	118017815	118019071	118019136
791	"SOX6"	"SOX6"	chr11	-	16049712	16049938	16049754	16049938	16046513	16046701
792	"SOX6"	"SOX6"	chr11	-	16402658	16402867	16402799	16402867	16341011	16341252
793	"RPS10"	"RPS10"	chr6	-	34426027	34426125	34426031	34426125	34425071	34425221
794	"INS"	"INS"	chr11	-	2161141	2161209	2161167	2161209	2160784	2160988
795	"INS"	"INS"	chr11	-	2161107	2161209	2161141	2161209	2160784	2160988
796	"INS"	"INS"	chr11	-	2161107	2161209	2161167	2161209	2160784	2160988
797	"LAT2"	"LAT2"	chr7	+	74214821	74215010	74214821	74214940	74215946	74216069
798	"PTGES3"	"PTGES3"	chr12	-	56665631	56666266	56666203	56666266	56664775	56664800
799	"CCAR1"	"CCAR1"	chr10	+	68721143	68721288	68721143	68721282	68722454	68722577
800	"PER3"	"PER3"	chr1	+	7810437	7810588	7810437	7810567	7819284	7819420
801	"PLEKHS1"	"PLEKHS1"	chr10	+	113774825	113775035	113774825	113774993	113775764	113775866
802	"PLEKHS1"	"PLEKHS1"	chr10	+	113755258	113755405	113755258	113755305	113766410	113766499
803	"SCNM1"	"SCNM1"	chr1	+	151166021	151166252	151166021	151166203	151166470	151166541
804	"CCDC80"	"CCDC80"	chr3	-	112640326	112641143	112640923	112641143	112638027	112639916
805	"ZNF689"	"ZNF689"	chr16	-	30609836	30610386	30610201	30610386	30609524	30609638
806	"LMNTD1"	"LMNTD1"	chr12	-	25553068	25553283	25553164	25553283	25549325	25549546
807	"CTAGE5"	"CTAGE5"	chr14	+	39291018	39291111	39291018	39291096	39293270	39293381
808	"CTAGE5"	"CTAGE5"	chr14	+	39276933	39277065	39276933	39276955	39279336	39279358
809	"MTRR"	"MTRR"	chr5	+	7869103	7869215	7869103	7869189	7870769	7870923
810	"SIGLECL1"	"SIGLECL1"	chr19	+	51263882	51264103	51263882	51264094	51265776	51265882
811	"GUSBP4"	"GUSBP4"	chr6	-	57948872	57949068	57948917	57949068	57945833	57947177
812	"PQBP1"	"PQBP1"	chrX	+	48897911	48898082	48897911	48898014	48898491	48898576
813	"PQBP1"	"PQBP1"	chrX	+	48897911	48898093	48897911	48898082	48898491	48898576
814	"PQBP1"	"PQBP1"	chrX	+	48897911	48898093	48897911	48898014	48898491	48898576
815	"PQBP1"	"PQBP1"	chrX	+	48901189	48901301	48901189	48901277	48901929	48902042
816	"KHNYN"	"KHNYN"	chr14	+	24429934	24430119	24429934	24429991	24430713	24430931
817	"TUBA1A"	"TUBA1A"	chr12	-	49188416	49189324	49188976	49189324	49186610	49186833
818	"TUBA1A"	"TUBA1A"	chr12	-	49188888	49189324	49188976	49189324	49186610	49186833
819	"TUBA1A"	"TUBA1A"	chr12	-	49188416	49189324	49188888	49189324	49186610	49186833
820	"EGFL8"	"EGFL8"	chr6	+	3497205	3497282	3497205	3497258	3498739	3498868
821	"EGFL8"	"EGFL8"	chr6	+	3506625	3506702	3506625	3506678	3508158	3508287
822	"EGFL8"	"EGFL8"	chr6	+	32164604	32164681	32164604	32164657	32166137	32166266
823	"EGFL8"	"EGFL8"	chr6	+	3387805	3387882	3387805	3387858	3389338	3389467
824	"EGFL8"	"EGFL8"	chr6	+	3602956	3603033	3602956	3603009	3604489	3604618
825	"EGFL8"	"EGFL8"	chr6	+	3480810	3480887	3480810	3480863	3482344	3482473
826	"EGFL8"	"EGFL8"	chr6	+	3469588	3469665	3469588	3469641	3471121	3471250
827	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359183	144359320	144359622	144360493
828	"RASGRF1"	"RASGRF1"	chr15	-	79006176	79006434	79006185	79006434	79003801	79004175
829	"LPIN3"	"LPIN3"	chr20	+	41357881	41358034	41357881	41357957	41358236	41358351
830	"TRIB3"	"TRIB3"	chr20	+	381342	381489	381342	381391	388010	388301
831	"C1QTNF3"	"C1QTNF3"	chr5	-	34042822	34043266	34043041	34043266	34035646	34035758
832	"AKAP3"	"AKAP3"	chr12	-	4648744	4649047	4648766	4649047	4645054	4645192
833	"YAP1"	"YAP1"	chr11	+	102205892	102206086	102205892	102206074	102209516	102209564
834	"YAP1"	"YAP1"	chr11	+	102205892	102206086	102205892	102206074	102223621	102223752
835	"BPNT1"	"BPNT1"	chr1	-	220089643	220089853	220089685	220089853	220073966	220074071
836	"EPGN"	"EPGN"	chr4	+	74313017	74313170	74313017	74313044	74314579	74316803
837	"EPGN"	"EPGN"	chr4	+	74309092	74309182	74309092	74309155	74312184	74312305
838	"HFE2"	"HFE2"	chr1	-	146019174	146019734	146019697	146019734	146017467	146018700
839	"VRK2"	"VRK2"	chr2	+	58046641	58046868	58046641	58046821	58048826	58048967
840	"ATG4D"	"ATG4D"	chr19	+	10546838	10547115	10546838	10547071	10547188	10547253
841	"PEX1"	"PEX1"	chr7	-	92518959	92519078	92518994	92519078	92518140	92518255
842	"GEMIN8"	"GEMIN8"	chrX	-	14026051	14026221	14026139	14026221	14021463	14021511
843	"VPRBP"	"VPRBP"	chr3	-	51466802	51466876	51466805	51466876	51463113	51463227
844	"MAGED4"	"MAGED4"	chrX	-	52062221	52062664	52062233	52062664	52061826	52062038
845	"MAGED4"	"MAGED4"	chrX	-	52185870	52186132	52185921	52186132	52184822	52184965
846	"MAGED4"	"MAGED4"	chrX	-	52185891	52186132	52185921	52186132	52184822	52184965
847	"MAGED4"	"MAGED4"	chrX	-	52185870	52186132	52185891	52186132	52184822	52184965
848	"ZNF627"	"ZNF627"	chr19	+	11614526	11614653	11614526	11614649	11614826	11614887
849	"AKT1S1"	"AKT1S1"	chr19	-	49876602	49877387	49877236	49877387	49872916	49873302
850	"AKT1S1"	"AKT1S1"	chr19	-	49876602	49877387	49877024	49877387	49872916	49873302
851	"AKT1S1"	"AKT1S1"	chr19	-	49877024	49877387	49877236	49877387	49872916	49873302
852	"DSCR8"	"DSCR8"	chr21	+	38122311	38122668	38122311	38122411	38156303	38156511
853	"DSCR8"	"DSCR8"	chr21	+	38122311	38122668	38122311	38122411	38154432	38154529
854	"ATG16L1"	"ATG16L1"	chr2	+	233251570	233251942	233251570	233251940	233256101	233256195
855	"ICOSLG"	"ICOSLG"	chr21	+	44236866	44237217	44236866	44237065	44238447	44238488
856	"PUM1"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483
857	"SPINK2"	"SPINK2"	chr4	-	56821457	56821742	56821502	56821742	56820535	56820579
858	"DOCK7"	"DOCK7"	chr1	-	62513443	62513606	62513470	62513606	62510576	62510673
859	"LINC01370"	"LINC01370"	chr20	+	40006262	40006442	40006262	40006358	40007902	40008529
860	"DISC1"	"DISC1"	chr1	+	232008784	232009049	232008784	232008983	232026434	232026552
861	"ZNF229"	"ZNF229"	chr19	-	44431766	44432366	44432221	44432366	44426250	44430542
862	"ZNF229"	"ZNF229"	chr19	-	44432221	44432366	44432239	44432366	44426250	44430542
863	"ZNF229"	"ZNF229"	chr19	-	44431766	44432366	44432239	44432366	44426250	44430542
864	"ANGPT1"	"ANGPT1"	chr8	-	107321895	107322128	107321898	107322128	107303239	107303367
865	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926
866	"C12orf43"	"C12orf43"	chr12	-	121010817	121010926	121010827	121010926	121006320	121006394
867	"GNL3"	"GNL3"	chr3	+	52685919	52686202	52685919	52686105	52686768	52686827
868	"GNL3"	"GNL3"	chr3	+	52685919	52686202	52685919	52686055	52686768	52686827
869	"GNL3"	"GNL3"	chr3	+	52685919	52686105	52685919	52686055	52686768	52686827
870	"CDK5RAP2"	"CDK5RAP2"	chr9	-	120571973	120572041	120571976	120572041	120568320	120568388
871	"RCC1"	"RCC1"	chr1	+	28508829	28508905	28508829	28508901	28516724	28516867
872	"RCC1"	"RCC1"	chr1	+	28530522	28530615	28530522	28530573	28531802	28531990
873	"BCL11A"	"BCL11A"	chr2	-	60460681	60462424	60462281	60462424	60451166	60452666
874	"GAPDH"	"GAPDH"	chr12	+	6534404	6534661	6534404	6534569	6534809	6534861
875	"C6orf48"	"C6orf48"	chr6	+	31834914	31835200	31834914	31835057	31835410	31835451
876	"C6orf48"	"C6orf48"	chr6	+	31834914	31835200	31834914	31834945	31835410	31835451
877	"C6orf48"	"C6orf48"	chr6	+	31834914	31835057	31834914	31834945	31835410	31835451
878	"C6orf48"	"C6orf48"	chr6	+	3083188	3083233	3083188	3083229	3085013	3085213
879	"C6orf48"	"C6orf48"	chr6	+	3312656	3312701	3312656	3312697	3314480	3314680
880	"C6orf48"	"C6orf48"	chr6	+	3082693	3082979	3082693	3082836	3083188	3083229
881	"C6orf48"	"C6orf48"	chr6	+	3082693	3082979	3082693	3082724	3083188	3083229
882	"C6orf48"	"C6orf48"	chr6	+	3082693	3082836	3082693	3082724	3083188	3083229
883	"C6orf48"	"C6orf48"	chr6	+	3167529	3167815	3167529	3167560	3168024	3168065
884	"C6orf48"	"C6orf48"	chr6	+	3167529	3167672	3167529	3167560	3168024	3168065
885	"C6orf48"	"C6orf48"	chr6	+	3167529	3167815	3167529	3167672	3168024	3168065
886	"C6orf48"	"C6orf48"	chr6	+	3168024	3168069	3168024	3168065	3169851	3170051
887	"C6orf48"	"C6orf48"	chr6	+	3090754	3091040	3090754	3090897	3091249	3091290
888	"C6orf48"	"C6orf48"	chr6	+	3090754	3091040	3090754	3090785	3091249	3091290
889	"C6orf48"	"C6orf48"	chr6	+	3090754	3090897	3090754	3090785	3091249	3091290
890	"C6orf48"	"C6orf48"	chr6	+	3091249	3091294	3091249	3091290	3093072	3093272
891	"C6orf48"	"C6orf48"	chr6	+	3312161	3312447	3312161	3312304	3312656	3312697
892	"C6orf48"	"C6orf48"	chr6	+	3312161	3312304	3312161	3312192	3312656	3312697
893	"C6orf48"	"C6orf48"	chr6	+	3312161	3312447	3312161	3312192	3312656	3312697
894	"C6orf48"	"C6orf48"	chr6	+	31835410	31835455	31835410	31835451	31837235	31837435
895	"DSN1"	"DSN1"	chr20	-	36773393	36773751	36773480	36773751	36771424	36771473
896	"CALHM2"	"CALHM2"	chr10	-	103449386	103450099	103449399	103450099	103446785	103447568
897	"YIF1B"	"YIF1B"	chr19	-	38315859	38315966	38315868	38315966	38309404	38309643
898	"YIF1B"	"YIF1B"	chr19	-	38315716	38315805	38315722	38315805	38309404	38309643
899	"YIF1B"	"YIF1B"	chr19	-	38315722	38315805	38315746	38315805	38309404	38309643
900	"YIF1B"	"YIF1B"	chr19	-	38315716	38315805	38315746	38315805	38309404	38309643
901	"POLR1B"	"POLR1B"	chr2	+	112564365	112564499	112564365	112564404	112567966	112568137
902	"KLK15"	"KLK15"	chr19	-	50826877	50827161	50826995	50827161	50826620	50826757
903	"TRPC4"	"TRPC4"	chr13	-	37651249	37651459	37651264	37651459	37639257	37639299
904	"KIAA1683"	"KIAA1683"	chr19	-	18264362	18267526	18264923	18267526	18257095	18258106
905	"CYSLTR2"	"CYSLTR2"	chr13	+	48691211	48691301	48691211	48691278	48696525	48696626
906	"CYSLTR2"	"CYSLTR2"	chr13	+	48691211	48691301	48691211	48691278	48693437	48693510
907	"UCKL1"	"UCKL1"	chr20	-	63940793	63940856	63940816	63940856	63940593	63940716
908	"TTC21A"	"TTC21A"	chr3	+	39118068	39118177	39118068	39118153	39119921	39120020
909	"SYCP3"	"SYCP3"	chr12	-	101739350	101739472	101739361	101739472	101737802	101737948
910	"ARID4A"	"ARID4A"	chr14	+	58366023	58366230	58366023	58366068	58366882	58367029
911	"HERPUD1"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56942131	56942237
912	"MORC4"	"MORC4"	chrX	-	106941937	106942221	106941975	106942221	106940733	106941632
913	"TMEM134"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467590
914	"TMEM134"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467563
915	"LILRA6"	"LILRA6"	chr19	-	216565	216858	216651	216858	215820	216117
916	"LILRA6"	"LILRA6"	chr19	-	216564	216857	216650	216857	215819	216116
917	"LILRA6"	"LILRA6"	chr19	-	54241575	54241878	54241661	54241878	54240830	54241127
918	"LILRA6"	"LILRA6"	chr19	-	216346	216639	216432	216639	215601	215898
919	"LILRA6"	"LILRA6"	chr19	-	216563	216866	216649	216866	215818	216115
920	"RACGAP1"	"RACGAP1"	chr12	-	50025327	50025524	50025397	50025524	50016630	50016719
921	"GAD1"	"GAD1"	chr2	+	170816689	170817052	170816689	170817048	170818528	170818673
922	"TAC4"	"TAC4"	chr17	-	49847894	49848017	49847912	49848017	49844063	49844157
923	"ATP13A2"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004411
924	"LOC102724201"	"LOC102724201"	chr6	+	84689457	84689595	84689457	84689561	84694909	84695108
925	"NR3C1"	"NR3C1"	chr5	-	143313998	143314168	143314001	143314168	143310096	143310213
926	"NR3C1"	"NR3C1"	chr5	-	143434531	143435512	143435300	143435512	143399655	143400852
927	"NR3C1"	"NR3C1"	chr5	-	143434531	143435512	143435203	143435512	143399655	143400852
928	"NR3C1"	"NR3C1"	chr5	-	143435203	143435512	143435300	143435512	143399655	143400852
